Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2016-01-08T20:50:00Z,AES,6.878440444,42,Market,Filled,288.894498648, 
2016-01-08T20:50:00Z,CNX,7.72926462,33,Market,Filled,255.06573246, 
2016-01-08T20:50:00Z,CSX,6.936519274348,41,Market,Filled,284.39729024827, 
2016-01-08T20:50:00Z,F,8.52339411,27,Market,Filled,230.13164097, 
2016-01-08T20:50:00Z,FCX,5.108272465,76,Market,Filled,388.22870734, 
2016-01-08T20:50:00Z,HBAN,7.261694496,37,Market,Filled,268.682696352, 
2016-01-08T20:50:00Z,HPQ,8.220533037,29,Market,Filled,238.395458073, 
2016-01-08T20:50:00Z,KEY,8.633557611,26,Market,Filled,224.472497886, 
2016-01-08T20:50:00Z,KMI,9.733731303,20,Market,Filled,194.67462606, 
2016-01-08T20:50:00Z,MRO,9.249484098,23,Market,Filled,212.738134254, 
2016-01-08T20:50:00Z,NAVI,6.9467819,41,Market,Filled,284.8180579, 
2016-01-08T20:50:00Z,NVDA,7.233559749,37,Market,Filled,267.641710713, 
2016-01-08T20:50:00Z,RF,6.606885028,45,Market,Filled,297.30982626, 
2016-01-08T20:50:00Z,SWN,6.98,40,Market,Filled,279.2, 
2016-01-08T20:50:00Z,SYMC,8.447737212,27,Market,Filled,228.088904724, 
2016-01-11T20:50:00Z,AIV,4.5257860026712,96,Market,Filled,434.47545625644, 
2016-01-11T20:50:00Z,GME,5.668649181,61,Market,Filled,345.787600041, 
2016-01-11T20:50:00Z,YHOO,8.216130846,29,Market,Filled,238.267794534, 
2016-01-11T20:50:00Z,CNX,6.93037422,-33,Market,Filled,-228.70234926,Liquidated 
2016-01-11T20:50:00Z,FCX,4.03038011,-76,Market,Filled,-306.30888836,Liquidated 
2016-01-11T20:50:00Z,KMI,9.267719892,-20,Market,Filled,-185.35439784,Liquidated 
2016-01-11T20:50:00Z,MRO,8.536614418,-23,Market,Filled,-196.342131614,Liquidated 
2016-01-11T20:50:00Z,SWN,6.49,-40,Market,Filled,-259.6,Liquidated 
2016-01-12T20:50:00Z,FCX,3.861666524,133,Market,Filled,513.601647692, 
2016-01-12T20:50:00Z,LLL,1.749417792,776,Market,Filled,1357.548206592, 
2016-01-12T20:50:00Z,MRO,8.144536094,29,Market,Filled,236.191546726, 
2016-01-12T20:50:00Z,AES,6.569888958,-42,Market,Filled,-275.935336236,Liquidated 
2016-01-12T20:50:00Z,GME,5.3657295345,-61,Market,Filled,-327.3095016045,Liquidated 
2016-01-12T20:50:00Z,LLL,1.476659104,-776,Market,Filled,-1145.887464704,Liquidated 
2016-01-12T20:50:00Z,NAVI,6.8039,-41,Market,Filled,-278.9599,Liquidated 
2016-01-13T20:50:00Z,LLL,1.4108208,993,Market,Filled,1400.9450544, 
2016-01-13T20:50:00Z,NAVI,6.4228816,48,Market,Filled,308.2983168, 
2016-01-13T20:50:00Z,NRG,8.150645749,29,Market,Filled,236.368726721, 
2016-01-13T20:50:00Z,RIG,9.77,20,Market,Filled,195.4, 
2016-01-13T20:50:00Z,SPLS,8.554821354,26,Market,Filled,222.425355204, 
2016-01-13T20:50:00Z,SWN,6.37,48,Market,Filled,305.76, 
2016-01-13T20:50:00Z,WMB,8.439091113,27,Market,Filled,227.855460051, 
2016-01-13T20:50:00Z,AIV,4.404488071879,-96,Market,Filled,-422.83085490038,Liquidated 
2016-01-13T20:50:00Z,CSX,6.6062088327124,-41,Market,Filled,-270.85456214121,Liquidated 
2016-01-13T20:50:00Z,F,8.26510944,-27,Market,Filled,-223.15795488,Liquidated 
2016-01-13T20:50:00Z,FCX,3.514866375,-133,Market,Filled,-467.477227875,Liquidated 
2016-01-13T20:50:00Z,HBAN,7.009552326,-37,Market,Filled,-259.353436062,Liquidated 
2016-01-13T20:50:00Z,KEY,8.402752395,-26,Market,Filled,-218.47156227,Liquidated 
2016-01-13T20:50:00Z,MRO,7.592062092,-29,Market,Filled,-220.169800668,Liquidated 
2016-01-13T20:50:00Z,RF,6.24568858,-45,Market,Filled,-281.0559861,Liquidated 
2016-01-13T20:50:00Z,YHOO,8.017133649,-29,Market,Filled,-232.496875821,Liquidated 
2016-01-14T20:50:00Z,AES,6.682773648,44,Market,Filled,294.042040512, 
2016-01-14T20:50:00Z,AIV,4.3404061461775,105,Market,Filled,455.74264534863, 
2016-01-14T20:50:00Z,CNX,5.62219119,62,Market,Filled,348.57585378, 
2016-01-14T20:50:00Z,CSX,6.8391956620804,42,Market,Filled,287.24621780738, 
2016-01-14T20:50:00Z,FCX,3.927277363,128,Market,Filled,502.691502464, 
2016-01-14T20:50:00Z,KMI,9.175830318,23,Market,Filled,211.044097314, 
2016-01-14T20:50:00Z,MRO,8.117803481,30,Market,Filled,243.53410443, 
2016-01-14T20:50:00Z,RF,6.328462766,49,Market,Filled,310.094675534, 
2016-01-14T20:50:00Z,NVDA,7.00171488525,-37,Market,Filled,-259.06345075425,Liquidated 
2016-01-15T20:50:00Z,F,8.12917014,29,Market,Filled,235.74593406, 
2016-01-15T20:50:00Z,GME,4.954762116,80,Market,Filled,396.38096928, 
2016-01-15T20:50:00Z,HST,9.889450472,20,Market,Filled,197.78900944, 
2016-01-15T20:50:00Z,AES,6.426901684,-44,Market,Filled,-282.783674096,Liquidated 
2016-01-15T20:50:00Z,CNX,5.00305113,-62,Market,Filled,-310.18917006,Liquidated 
2016-01-15T20:50:00Z,CSX,6.6976340442365,-42,Market,Filled,-281.30062985793,Liquidated 
2016-01-15T20:50:00Z,HPQ,7.871218602,-29,Market,Filled,-228.265339458,Liquidated 
2016-01-15T20:50:00Z,KMI,8.539166841,-23,Market,Filled,-196.400837343,Liquidated 
2016-01-15T20:50:00Z,LLL,1.147467584,-993,Market,Filled,-1139.435310912,Liquidated 
2016-01-15T20:50:00Z,MRO,7.262359865,-30,Market,Filled,-217.87079595,Liquidated 
2016-01-15T20:50:00Z,NAVI,6.1099022,-48,Market,Filled,-293.2753056,Liquidated 
2016-01-15T20:50:00Z,RF,6.177964246,-49,Market,Filled,-302.720248054,Liquidated 
2016-01-15T20:50:00Z,SPLS,8.333337306,-26,Market,Filled,-216.666769956,Liquidated 
2016-01-15T20:50:00Z,SYMC,8.138974887,-27,Market,Filled,-219.752321949,Liquidated 
2016-01-16T05:00:00Z,AIV,4.3667255085192,-105,Market On Open,Filled,-458.50617839451,Liquidated 
2016-01-16T05:00:00Z,F,8.258312475,-29,Market On Open,Filled,-239.491061775,Liquidated 
2016-01-16T05:00:00Z,FCX,4.274077512,-128,Market On Open,Filled,-547.081921536,Liquidated 
2016-01-16T05:00:00Z,GME,5.008786002,-80,Market On Open,Filled,-400.70288016,Liquidated 
2016-01-16T05:00:00Z,HST,9.904445848,-20,Market On Open,Filled,-198.08891696,Liquidated 
2016-01-16T05:00:00Z,NRG,8.415977045,-29,Market On Open,Filled,-244.063334305,Liquidated 
2016-01-16T05:00:00Z,RIG,9.77,-20,Market On Open,Filled,-195.4,Liquidated 
2016-01-16T05:00:00Z,SWN,6.74,-48,Market On Open,Filled,-323.52,Liquidated 
2016-01-16T05:00:00Z,WMB,10.161480594,-27,Market On Open,Filled,-274.359976038,Liquidated 
2016-01-27T20:50:00Z,HBAN,5.950555212,55,Market,Filled,327.28053666, 
2016-01-27T20:50:00Z,LLL,0.338596992,18187,Market,Filled,6158.063493504, 
2016-01-27T20:50:00Z,LLL,0.32919152,-18187,Market,Filled,-5987.00617424,Liquidated 
2016-01-28T20:50:00Z,KEY,8.013268593,30,Market,Filled,240.39805779, 
2016-01-28T20:50:00Z,LLL,0.300975104,24698,Market,Filled,7433.483118592, 
2016-01-28T20:50:00Z,MU,9.791439948,20,Market,Filled,195.82879896, 
2016-01-28T20:50:00Z,LLL,0.272758688,-24698,Market,Filled,-6736.594076224,Liquidated 
2016-01-29T20:50:00Z,LLL,0.32919152,18008,Market,Filled,5928.08089216, 
2016-01-29T20:50:00Z,YHOO,8.008955682,30,Market,Filled,240.26867046, 
2016-02-02T20:50:00Z,KEY,7.775250714,-30,Market,Filled,-233.25752142,Liquidated 
2016-02-03T20:50:00Z,KEY,7.796888703,33,Market,Filled,257.297327199, 
2016-02-03T20:50:00Z,RF,5.884492132,58,Market,Filled,341.300543656, 
2016-02-03T20:50:00Z,YHOO,7.491017772,-30,Market,Filled,-224.73053316,Liquidated 
2016-02-04T20:50:00Z,F,8.10824057,31,Market,Filled,251.35545767, 
2016-02-04T20:50:00Z,NVDA,6.8772508005,43,Market,Filled,295.7217844215, 
2016-02-04T20:50:00Z,SYMC,7.846679886,33,Market,Filled,258.940436238, 
2016-02-04T20:50:00Z,YHOO,7.957161891,32,Market,Filled,254.629180512, 
2016-02-05T20:50:00Z,NVDA,6.45016815675,-43,Market,Filled,-277.35723074025,Liquidated 
2016-02-05T20:50:00Z,YHOO,7.610961288,-32,Market,Filled,-243.550761216,Liquidated 
2016-02-08T20:50:00Z,AIV,4.0703466021496,123,Market,Filled,500.65263206439, 
2016-02-08T20:50:00Z,NVDA,6.17683526475,53,Market,Filled,327.37226903175, 
2016-02-08T20:50:00Z,NWSA,9.447779508,22,Market,Filled,207.851149176, 
2016-02-08T20:50:00Z,WMB,6.877211046,43,Market,Filled,295.720074978, 
2016-02-08T20:50:00Z,KEY,7.630997454,-33,Market,Filled,-251.822915982,Liquidated 
2016-02-08T20:50:00Z,RF,5.673794204,-58,Market,Filled,-329.080063832,Liquidated 
2016-02-09T20:50:00Z,AES,7.259113454,38,Market,Filled,275.846311252, 
2016-02-09T20:50:00Z,KMI,9.66775354,21,Market,Filled,203.02282434, 
2016-02-09T20:50:00Z,MRO,6.50493583,47,Market,Filled,305.73198401, 
2016-02-09T20:50:00Z,RF,5.75656839,61,Market,Filled,351.15067179, 
2016-02-10T20:50:00Z,CNX,7.20998586,38,Market,Filled,273.97946268, 
2016-02-10T20:50:00Z,FCX,4.677115523,92,Market,Filled,430.294628116, 
2016-02-10T20:50:00Z,HPQ,7.21916499,38,Market,Filled,274.32826962, 
2016-02-10T20:50:00Z,NAVI,5.8377462,59,Market,Filled,344.4270258, 
2016-02-10T20:50:00Z,NRG,9.012440367,24,Market,Filled,216.298568808, 
2016-02-10T20:50:00Z,RIG,8.76,26,Market,Filled,227.76, 
2016-02-10T20:50:00Z,YHOO,7.392882168,37,Market,Filled,273.536640216, 
2016-02-10T20:50:00Z,MRO,6.353451023,-47,Market,Filled,-298.612198081,Liquidated 
2016-02-11T20:50:00Z,BAC,9.356812797,23,Market,Filled,215.206694331, 
2016-02-11T20:50:00Z,KEY,7.248726315,38,Market,Filled,275.45159997, 
2016-02-11T20:50:00Z,MRO,6.353451023,50,Market,Filled,317.67255115, 
2016-02-11T20:50:00Z,NWS,9.8653974,20,Market,Filled,197.307948, 
2016-02-11T20:50:00Z,SPLS,7.576600142,35,Market,Filled,265.18100497, 
2016-02-11T20:50:00Z,SWN,8.21,30,Market,Filled,246.3, 
2016-02-11T20:50:00Z,AES,6.863023318,-38,Market,Filled,-260.794886084,Liquidated 
2016-02-11T20:50:00Z,F,7.862323395,-31,Market,Filled,-243.732025245,Liquidated 
2016-02-11T20:50:00Z,HBAN,5.784861786,-55,Market,Filled,-318.16739823,Liquidated 
2016-02-11T20:50:00Z,HPQ,7.025101415,-38,Market,Filled,-266.95385377,Liquidated 
2016-02-11T20:50:00Z,KMI,9.310179094,-21,Market,Filled,-195.513760974,Liquidated 
2016-02-11T20:50:00Z,MU,9.575163162,-20,Market,Filled,-191.50326324,Liquidated 
2016-02-11T20:50:00Z,NRG,8.095207874,-24,Market,Filled,-194.284988976,Liquidated 
2016-02-11T20:50:00Z,RF,5.350222386,-61,Market,Filled,-326.363565546,Liquidated 
2016-02-12T20:50:00Z,AES,7.000131442,41,Market,Filled,287.005389122, 
2016-02-12T20:50:00Z,F,8.115266775,30,Market,Filled,243.45800325, 
2016-02-12T20:50:00Z,GME,5.205587301,75,Market,Filled,390.419047575, 
2016-02-12T20:50:00Z,HBAN,6.073024266,55,Market,Filled,334.01633463, 
2016-02-12T20:50:00Z,HPQ,7.312315506,38,Market,Filled,277.867989228, 
2016-02-12T20:50:00Z,KMI,9.86640601,20,Market,Filled,197.3281202, 
2016-02-12T20:50:00Z,MU,9.860255289,20,Market,Filled,197.20510578, 
2016-02-12T20:50:00Z,NRG,8.069962943,31,Market,Filled,250.168851233, 
2016-02-12T20:50:00Z,RF,5.733993612,62,Market,Filled,355.507603944, 
2016-02-16T20:50:00Z,HPE,9.846617587,20,Market,Filled,196.93235174, 
2016-02-16T20:50:00Z,SWN,7.95,-30,Market,Filled,-238.5,Liquidated 
2016-02-19T20:50:00Z,MRO,5.896199853,-50,Market,Filled,-294.80999265,Liquidated 
2016-02-19T20:50:00Z,RIG,8.29,-26,Market,Filled,-215.54,Liquidated 
2016-02-22T20:50:00Z,CSX,7.4585277401472,36,Market,Filled,268.5069986453, 
2016-02-22T20:50:00Z,MRO,6.668000747,45,Market,Filled,300.060033615, 
2016-02-23T20:50:00Z,SWN,6.66,45,Market,Filled,299.7, 
2016-02-23T20:50:00Z,CSX,7.19309970669,-36,Market,Filled,-258.95158944084,Liquidated 
2016-02-23T20:50:00Z,MRO,6.291074729,-45,Market,Filled,-283.098362805,Liquidated 
2016-02-24T20:50:00Z,RF,5.575970166,-62,Market,Filled,-345.710150292,Liquidated 
2016-02-26T20:50:00Z,CSX,7.2404180696248,38,Market,Filled,275.13588664574, 
2016-02-26T20:50:00Z,RF,5.846867502,58,Market,Filled,339.118315116, 
2016-02-26T20:50:00Z,RIG,8.74,26,Market,Filled,227.24, 
2016-02-26T20:50:00Z,SWN,6.33,-45,Market,Filled,-284.85,Liquidated 
2016-02-29T20:50:00Z,RF,5.68131913,-58,Market,Filled,-329.51650954,Liquidated 
2016-03-01T20:50:00Z,SWN,5.62,64,Market,Filled,359.68, 
2016-03-04T05:00:00Z,CNX,10.53,-38,Market On Open,Filled,-400.14,Liquidated 
2016-03-10T20:50:00Z,RF,6.034821464,54,Market,Filled,325.880359056, 
2016-03-10T20:50:00Z,LLL,0.331136295,-18008,Market,Filled,-5963.10240036,Liquidated 
2016-03-11T20:50:00Z,LLL,0.425746665,19176,Market,Filled,8164.11804804, 
2016-03-11T20:50:00Z,LLL,0.321675258,-19176,Market,Filled,-6168.444747408,Liquidated 
2016-03-14T19:50:00Z,LLL,0.416285628,10721,Market,Filled,4462.998217788, 
2016-03-15T19:50:00Z,LLL,0.340597332,-10721,Market,Filled,-3651.543996372,Liquidated 
2016-03-18T19:50:00Z,LLL,0.37844148,13491,Market,Filled,5105.55400668, 
2016-03-24T19:50:00Z,MRO,9.234687441,22,Market,Filled,203.163123702, 
2016-03-24T19:50:00Z,LLL,0.340597332,-13491,Market,Filled,-4594.998606012,Liquidated 
2016-03-28T19:50:00Z,LLL,0.397363554,12134,Market,Filled,4821.609364236, 
2016-03-29T19:50:00Z,LLL,0.368980443,-12134,Market,Filled,-4477.208695362,Liquidated 
2016-04-01T19:50:00Z,RIG,8.52,-26,Market,Filled,-221.52,Liquidated 
2016-04-05T19:50:00Z,RF,5.814959878,-54,Market,Filled,-314.007833412,Liquidated 
2016-04-06T19:50:00Z,RF,5.91351852,54,Market,Filled,319.33000008, 
2016-04-06T19:50:00Z,RIG,8.69,25,Market,Filled,217.25, 
2016-04-07T19:50:00Z,LLL,0.387902517,16416,Market,Filled,6367.807719072,Warning: fill at stale price (04/07/2016 09:31:00 America/New_York), using QuoteBar data. 
2016-04-07T19:50:00Z,LLL,0.359519406,-16416,Market,Filled,-5901.870568896,Liquidated - Warning: fill at stale price (04/07/2016 09:31:00 America/New_York), using QuoteBar data. 
2016-04-07T19:50:00Z,RF,5.739145538,-54,Market,Filled,-309.913859052,Liquidated 
2016-04-07T19:50:00Z,RIG,8.42,-25,Market,Filled,-210.5,Liquidated 
2016-04-08T19:50:00Z,LLL,0.331136295,17297,Market,Filled,5727.664494615,Warning: No quote information available at 04/08/2016 15:08:00 America/New_York, order filled using TradeBar data 
2016-04-26T04:00:00Z,GME,6.391159225,-75,Market On Open,Filled,-479.336941875,Liquidated 
2016-04-26T19:50:00Z,LLL,0.28383111,-17297,Market,Filled,-4909.42670967,Liquidated 
2016-04-27T19:50:00Z,LLL,0.416285628,25287,Market,Filled,10526.614675236, 
2016-04-27T19:50:00Z,LLL,0.293292147,-25287,Market,Filled,-7416.478521189,Liquidated 
2016-04-28T19:50:00Z,LLL,0.368980443,24407,Market,Filled,9005.705672301, 
2016-04-28T19:50:00Z,LLL,0.293292147,-24407,Market,Filled,-7158.381431829,Liquidated 
2016-04-29T19:50:00Z,LLL,0.387902517,12569,Market,Filled,4875.546736173, 
2016-04-29T19:50:00Z,LLL,0.312214221,-12569,Market,Filled,-3924.220543749,Liquidated 
2016-05-05T19:50:00Z,RF,6.86119777,37,Market,Filled,253.86431749, 
2016-05-10T19:50:00Z,LLL,0.340597332,25256,Market,Filled,8602.126216992, 
2016-05-10T19:50:00Z,LLL,0.198681777,-25256,Market,Filled,-5017.906959912,Liquidated 
2016-05-11T19:50:00Z,LLL,0.255447999,22572,Market,Filled,5765.972233428, 
2016-05-12T19:50:00Z,MU,9.496517058,-20,Market,Filled,-189.93034116,Liquidated 
2016-05-13T19:50:00Z,LLL,0.142650975,-22572,Market,Filled,-3219.9178077,Liquidated 
2016-05-16T19:50:00Z,LLL,0.20922143,62980,Market,Filled,13176.7656614, 
2016-05-16T19:50:00Z,MU,9.476855532,16,Market,Filled,151.629688512, 
2016-05-16T19:50:00Z,RIG,9.49,16,Market,Filled,151.84, 
2016-05-16T19:50:00Z,LLL,0.15216104,-62980,Market,Filled,-9583.1022992,Liquidated 
2016-05-17T19:50:00Z,LLL,0.180691235,60243,Market,Filled,10885.382070105, 
2016-05-17T19:50:00Z,LLL,0.07608052,-60243,Market,Filled,-4583.31876636,Liquidated 
2016-05-19T19:50:00Z,RIG,9.06,-16,Market,Filled,-144.96,Liquidated 
2016-05-24T19:50:00Z,LLL,0.26628182,20471,Market,Filled,5451.05513722, 
2016-05-25T19:50:00Z,LLL,0.142650975,-20471,Market,Filled,-2920.208109225,Liquidated 
2016-06-01T19:50:00Z,RIG,9.84,14,Market,Filled,137.76, 
2016-06-07T19:50:00Z,LLL,0.180691235,43201,Market,Filled,7806.042043235, 
2016-06-10T19:50:00Z,LLL,0.161671105,-43201,Market,Filled,-6984.353407105,Liquidated 
2016-06-24T19:50:00Z,RF,6.536252504,-37,Market,Filled,-241.841342648,Liquidated 
2016-06-27T19:50:00Z,HBAN,5.92160868,-55,Market,Filled,-325.6884774,Liquidated 
2016-06-28T19:50:00Z,HBAN,6.118995636,36,Market,Filled,220.283842896, 
2016-06-28T19:50:00Z,LLL,0.3804026,10026,Market,Filled,3813.9164676, 
2016-06-28T19:50:00Z,RF,6.284270807,34,Market,Filled,213.665207438, 
2016-06-28T19:50:00Z,LLL,0.34236234,-10026,Market,Filled,-3432.52482084,Liquidated 
2016-07-05T19:50:00Z,RF,6.139190436,-34,Market,Filled,-208.732474824,Liquidated 
2016-07-06T19:50:00Z,RF,6.246091762,35,Market,Filled,218.61321167, 
2016-07-07T19:50:00Z,LLL,0.32334221,14833,Market,Filled,4796.13500093, 
2016-07-07T19:50:00Z,LLL,0.28530195,-14833,Market,Filled,-4231.88382435,Liquidated 
2016-07-08T19:50:00Z,LLL,0.351872405,12337,Market,Filled,4341.049860485, 
2016-07-08T19:50:00Z,LLL,0.332852275,-12337,Market,Filled,-4106.398516675,Liquidated 
2016-07-15T19:50:00Z,LLL,0.26628182,18048,Market,Filled,4805.85428736, 
2016-08-25T04:00:00Z,AES,9.382413066,-41,Market On Open,Filled,-384.678935706,Liquidated 
2016-08-25T04:00:00Z,AIV,5.1662205250419,-123,Market On Open,Filled,-635.44512458015,Liquidated 
2016-08-25T04:00:00Z,HBAN,6.959717856,-36,Market On Open,Filled,-250.549842816,Liquidated 
2016-08-25T04:00:00Z,KEY,8.908757091,-38,Market On Open,Filled,-338.532769458,Liquidated 
2016-08-25T04:00:00Z,LLL,0.401318148,-18048,Market On Open,Filled,-7242.989935104,Liquidated 
2016-08-25T04:00:00Z,NAVI,10.032497684,-59,Market On Open,Filled,-591.917363356,Liquidated 
2016-08-25T04:00:00Z,NRG,10.317446337,-31,Market On Open,Filled,-319.840836447,Liquidated 
2016-08-25T04:00:00Z,NWS,12.84632088,-20,Market On Open,Filled,-256.9264176,Liquidated 
2016-08-25T04:00:00Z,NWSA,12.552491835,-22,Market On Open,Filled,-276.15482037,Liquidated 
2016-08-25T04:00:00Z,RF,7.360919876,-35,Market On Open,Filled,-257.63219566,Liquidated 
2016-08-25T04:00:00Z,RIG,10.12,-14,Market On Open,Filled,-141.68,Liquidated 
2016-08-25T04:00:00Z,SPLS,7.994803504,-35,Market On Open,Filled,-279.81812264,Liquidated 
2016-08-25T04:00:00Z,SWN,13.9,-64,Market On Open,Filled,-889.6,Liquidated 
2016-09-01T19:50:00Z,RIG,9.51,15,Market,Filled,142.65, 
2016-09-02T19:50:00Z,SPLS,8.09900118,21,Market,Filled,170.07902478, 
2016-09-09T19:50:00Z,HBAN,7.208279208,27,Market,Filled,194.623538616, 
2016-09-09T19:50:00Z,LLL,0.391762954,10265,Market,Filled,4021.44672281, 
