Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2016-09-09T19:50:00Z,LLL,0.372652566,-10265,Market,Filled,-3825.27858999,Liquidated 
2016-09-12T19:50:00Z,AIV,5.2365730514837,51,Market,Filled,267.06522562567, 
2016-09-13T19:50:00Z,AIV,5.0864876617412,-51,Market,Filled,-259.4108707488,Liquidated 
2016-09-13T19:50:00Z,RIG,9.29,-15,Market,Filled,-139.35,Liquidated 
2016-09-14T19:50:00Z,AIV,5.1298717197137,53,Market,Filled,271.88320114482, 
2016-09-14T19:50:00Z,NAVI,9.587019091,15,Market,Filled,143.805286365, 
2016-09-14T19:50:00Z,NRG,9.202046733,16,Market,Filled,147.232747728, 
2016-09-14T19:50:00Z,RF,7.328797767,26,Market,Filled,190.548741942, 
2016-09-14T19:50:00Z,RIG,9.11,17,Market,Filled,154.87, 
2016-09-20T19:50:00Z,RIG,8.83,-17,Market,Filled,-150.11,Liquidated 
2016-09-21T19:50:00Z,KEY,9.034024974,17,Market,Filled,153.578424558, 
2016-09-21T19:50:00Z,RIG,9.15,17,Market,Filled,155.55, 
2016-10-03T19:50:00Z,AES,9.677311078,15,Market,Filled,145.15966617, 
2016-10-04T19:50:00Z,AES,9.250485008,-15,Market,Filled,-138.75727512,Liquidated 
2016-10-04T19:50:00Z,SPLS,7.908051453,-21,Market,Filled,-166.069080513,Liquidated 
2016-10-05T19:50:00Z,AES,9.219443112,16,Market,Filled,147.511089792, 
2016-10-05T19:50:00Z,AIV,4.9551629457165,-53,Market,Filled,-262.62363612298,Liquidated 
2016-10-06T19:50:00Z,AIV,4.9235043088177,58,Market,Filled,285.56324991143, 
2016-10-06T19:50:00Z,LLL,0.410873342,8856,Market,Filled,3638.694316752, 
2016-10-06T19:50:00Z,SPLS,7.735092855,23,Market,Filled,177.907135665, 
2016-10-06T19:50:00Z,LLL,0.38220776,-8856,Market,Filled,-3384.83192256,Liquidated 
2016-10-07T19:50:00Z,AES,9.00214984,-16,Market,Filled,-144.03439744,Liquidated 
2016-10-10T19:50:00Z,AES,9.048712684,17,Market,Filled,153.828115628, 
2016-10-11T19:50:00Z,SPLS,7.427610903,-23,Market,Filled,-170.835050769,Liquidated 
2016-10-12T19:50:00Z,SPLS,7.504481391,25,Market,Filled,187.612034775, 
2016-10-14T19:50:00Z,LLL,0.401318148,9679,Market,Filled,3884.358354492,Warning: fill at stale price (10/14/2016 13:47:00 America/New_York), using QuoteBar data. 
2016-10-14T19:50:00Z,LLL,0.38220776,-9679,Market,Filled,-3699.38890904,Liquidated - Warning: fill at stale price (10/14/2016 13:47:00 America/New_York), using QuoteBar data. 
2016-10-14T19:50:00Z,SPLS,7.264261116,-25,Market,Filled,-181.6065279,Liquidated 
2016-10-17T19:50:00Z,SPLS,7.11052014,27,Market,Filled,191.98404378, 
2016-10-17T19:50:00Z,LLL,0.372652566,10142,Market,Filled,3779.442324372,Warning: No quote information available at 10/17/2016 15:33:00 America/New_York, order filled using TradeBar data 
2016-10-20T19:50:00Z,NAVI,9.332684023,-15,Market,Filled,-139.990260345,Liquidated 
2016-10-21T19:50:00Z,NAVI,9.25497053,16,Market,Filled,148.07952848, 
2016-10-24T19:50:00Z,LLL,0.363097372,-10142,Market,Filled,-3682.533546824,Liquidated 
2016-10-26T19:50:00Z,NRG,8.931646829,-16,Market,Filled,-142.906349264,Liquidated 
2016-10-27T19:50:00Z,NRG,8.855596856,17,Market,Filled,150.545146552, 
2016-10-31T19:50:00Z,NAVI,9.028894914,-16,Market,Filled,-144.462318624,Liquidated 
2016-11-01T19:50:00Z,NAVI,9.198451626,16,Market,Filled,147.175226016, 
2016-11-02T19:50:00Z,LLL,0.372652566,11906,Market,Filled,4436.801450796, 
2016-11-02T19:50:00Z,SWN,9.55,15,Market,Filled,143.25, 
2016-11-02T19:50:00Z,LLL,0.343986984,-11906,Market,Filled,-4095.509031504,Liquidated 
2016-11-02T19:50:00Z,NRG,8.431883725,-17,Market,Filled,-143.342023325,Liquidated 
2016-11-04T19:50:00Z,PBI,9.735045675,14,Market,Filled,136.29063945, 
2016-11-04T19:50:00Z,TGNA,9.834451179,14,Market,Filled,137.682316506, 
2016-11-08T20:50:00Z,LLL,0.372652566,10139,Market,Filled,3778.324366674, 
2016-11-10T20:50:00Z,LLL,0.33443179,-10139,Market,Filled,-3390.80391881,Liquidated 
2016-11-11T20:50:00Z,AES,8.843878117,-17,Market,Filled,-150.345927989,Liquidated 
2016-11-14T20:50:00Z,AES,8.789044506,18,Market,Filled,158.202801108, 
2016-11-15T20:50:00Z,AIV,4.801559929652,-58,Market,Filled,-278.49047591981,Liquidated 
2016-11-18T20:50:00Z,AIV,4.7790254155758,62,Market,Filled,296.2995757657, 
2016-11-18T20:50:00Z,NRG,9.516588365,15,Market,Filled,142.748825475, 
2016-11-22T20:50:00Z,NRG,9.27083497,-15,Market,Filled,-139.06252455,Liquidated 
2016-11-25T17:50:00Z,LLL,0.335959575,13352,Market,Filled,4485.7322454, 
2016-11-25T17:50:00Z,LLL,0.297564195,-13352,Market,Filled,-3973.07713164,Liquidated 
2016-11-28T20:50:00Z,NRG,9.77929027,14,Market,Filled,136.91006378, 
2016-12-01T20:50:00Z,LLL,0.316761885,15911,Market,Filled,5039.998352235, 
2016-12-01T20:50:00Z,LLL,0.28796535,-15911,Market,Filled,-4581.81668385,Liquidated 
2016-12-01T20:50:00Z,NRG,9.38947454,-14,Market,Filled,-131.45264356,Liquidated 
2016-12-02T20:50:00Z,LLL,0.28796535,19384,Market,Filled,5581.9203444, 
2016-12-02T20:50:00Z,NRG,9.54201113,15,Market,Filled,143.13016695, 
2016-12-02T20:50:00Z,LLL,0.26876766,-19384,Market,Filled,-5209.79232144,Liquidated 
2016-12-05T20:50:00Z,LLL,0.30716304,19321,Market,Filled,5934.69709584, 
2016-12-05T20:50:00Z,LLL,0.278366505,-19321,Market,Filled,-5378.319243105,Liquidated 
2016-12-15T20:50:00Z,LLL,0.335959575,13788,Market,Filled,4632.2106201, 
2016-12-15T20:50:00Z,LLL,0.316761885,-13788,Market,Filled,-4367.51287038,Liquidated 
2016-12-16T20:50:00Z,LLL,0.32636073,15545,Market,Filled,5073.27754785, 
2016-12-16T20:50:00Z,LLL,0.30716304,-15545,Market,Filled,-4774.8494568,Liquidated 
2016-12-19T20:50:00Z,LLL,0.32636073,12863,Market,Filled,4197.97806999, 
2016-12-20T20:50:00Z,LLL,0.297564195,-12863,Market,Filled,-3827.568240285,Liquidated 
2016-12-21T20:50:00Z,LLL,0.316761885,16451,Market,Filled,5211.049770135, 
2016-12-21T20:50:00Z,LLL,0.297564195,-16451,Market,Filled,-4895.228571945,Liquidated 
2016-12-22T20:50:00Z,LLL,0.30716304,15324,Market,Filled,4706.96642496, 
2016-12-22T20:50:00Z,LLL,0.297564195,-15324,Market,Filled,-4559.87372418,Liquidated 
2017-01-09T20:50:00Z,LLL,0.28796535,21762,Market,Filled,6266.7019467,Warning: fill at stale price (01/09/2017 12:40:00 America/New_York), using QuoteBar data. 
2017-01-09T20:50:00Z,LLL,0.26876766,-21762,Market,Filled,-5848.92181692,Liquidated - Warning: fill at stale price (01/09/2017 12:40:00 America/New_York), using QuoteBar data. 
2017-01-10T20:50:00Z,LLL,0.278366505,21610,Market,Filled,6015.50017305, 
2017-01-10T20:50:00Z,LLL,0.24956997,-21610,Market,Filled,-5393.2070517,Liquidated 
2017-01-19T20:50:00Z,LLL,0.26876766,19848,Market,Filled,5334.50051568, 
2017-01-19T20:50:00Z,LLL,0.259168815,-19848,Market,Filled,-5143.98264012,Liquidated 
2017-01-20T20:50:00Z,LLL,0.278366505,19775,Market,Filled,5504.697636375, 
2017-01-20T20:50:00Z,LLL,0.259168815,-19775,Market,Filled,-5125.063316625,Liquidated 
2017-01-20T20:50:00Z,SWN,9.34,-15,Market,Filled,-140.1,Liquidated 
2017-01-23T20:50:00Z,LLL,0.21117459,44232,Market,Filled,9340.67446488, 
2017-01-23T20:50:00Z,SWN,9.2,15,Market,Filled,138, 
2017-01-23T20:50:00Z,LLL,0.1919769,-44232,Market,Filled,-8491.5222408,Liquidated 
2017-01-24T20:50:00Z,LLL,0.23037228,35485,Market,Filled,8174.7603558,Warning: fill at stale price (01/24/2017 14:23:00 America/New_York), using QuoteBar data. 
2017-01-24T20:50:00Z,LLL,0.1919769,-35485,Market,Filled,-6812.3002965,Liquidated - Warning: fill at stale price (01/24/2017 14:23:00 America/New_York), using QuoteBar data. 
2017-01-25T20:50:00Z,LLL,0.220773435,28715,Market,Filled,6339.509186025, 
2017-01-25T20:50:00Z,LLL,0.201575745,-28715,Market,Filled,-5788.247517675,Liquidated 
2017-01-26T20:50:00Z,LLL,0.201575745,34379,Market,Filled,6929.972537355, 
2017-01-26T20:50:00Z,LLL,0.1919769,-34379,Market,Filled,-6599.9738451,Liquidated 
2017-02-01T20:50:00Z,PBI,9.113443767,-14,Market,Filled,-127.588212738,Liquidated 
2017-02-01T20:50:00Z,SWN,8.88,-15,Market,Filled,-133.2,Liquidated 
2017-02-02T20:50:00Z,PBI,8.933527641,15,Market,Filled,134.002914615, 
2017-02-02T20:50:00Z,SWN,9.31,14,Market,Filled,130.34, 
2017-02-08T20:50:00Z,SWN,8.88,-14,Market,Filled,-124.32,Liquidated 
2017-02-09T20:50:00Z,LLL,3.78194493,93,Market,Filled,351.72087849, 
2017-02-09T20:50:00Z,SWN,9.11,15,Market,Filled,136.65, 
2017-02-09T20:50:00Z,LLL,3.599566875,-93,Market,Filled,-334.759719375,Liquidated 
2017-02-13T20:50:00Z,SWN,8.84,-15,Market,Filled,-132.6,Liquidated 
2017-02-16T20:50:00Z,LLL,6.843976485,31,Market,Filled,212.163271035, 
2017-02-16T20:50:00Z,LLL,6.58480767,-31,Market,Filled,-204.12903777,Liquidated 
2017-02-17T20:50:00Z,LLL,6.23924925,34,Market,Filled,212.1344745, 
2017-02-17T20:50:00Z,LLL,5.9512839,-34,Market,Filled,-202.3436526,Liquidated 
2017-02-21T20:50:00Z,LLL,5.54813241,41,Market,Filled,227.47342881, 
2017-02-22T20:50:00Z,SWN,8.61,16,Market,Filled,137.76, 
2017-02-23T20:50:00Z,SWN,8.37,-16,Market,Filled,-133.92,Liquidated 
2017-02-24T20:50:00Z,SWN,7.35,23,Market,Filled,169.05, 
2017-03-04T05:00:00Z,PBI,9.4752531,-15,Market On Open,Filled,-142.1287965,Liquidated 
2017-03-09T20:50:00Z,LLL,5.44779328,-41,Market,Filled,-223.35952448,Liquidated 
2017-03-10T20:50:00Z,LLL,5.775625088,37,Market,Filled,213.698128256, 
2017-03-15T19:50:00Z,LLL,5.0621088,-37,Market,Filled,-187.2980256,Liquidated 
2017-03-16T19:50:00Z,LLL,5.081393024,48,Market,Filled,243.906865152, 
2017-03-17T19:50:00Z,LLL,4.821056,-48,Market,Filled,-231.410688,Liquidated 
2017-03-20T19:50:00Z,LLL,4.975329792,53,Market,Filled,263.692478976, 
2017-03-20T19:50:00Z,LLL,4.849982336,-53,Market,Filled,-257.049063808,Liquidated 
2017-03-21T19:50:00Z,LLL,4.714992768,58,Market,Filled,273.469580544, 
2017-03-21T19:50:00Z,LLL,4.618571648,-58,Market,Filled,-267.877155584,Liquidated 
2017-03-22T19:50:00Z,LLL,5.042824576,52,Market,Filled,262.226877952, 
2017-03-22T19:50:00Z,LLL,4.821056,-52,Market,Filled,-250.694912,Liquidated 
2017-04-03T19:50:00Z,LLL,5.139245696,49,Market,Filled,251.823039104, 
2017-04-03T19:50:00Z,LLL,5.052466688,-49,Market,Filled,-247.570867712,Liquidated 
2017-04-04T19:50:00Z,LLL,4.714992768,60,Market,Filled,282.89956608, 
2017-04-04T19:50:00Z,LLL,4.541434752,-60,Market,Filled,-272.48608512,Liquidated 
2017-04-05T04:00:00Z,SWN,8.78,-23,Market On Open,Filled,-201.94,Liquidated 
2017-04-05T19:50:00Z,LLL,5.004256128,54,Market,Filled,270.229830912, 
2017-04-05T19:50:00Z,LLL,4.734276992,-54,Market,Filled,-255.650957568,Liquidated 
2017-04-06T19:50:00Z,LLL,5.033182464,53,Market,Filled,266.758670592, 
2017-04-06T19:50:00Z,LLL,4.840340224,-53,Market,Filled,-256.538031872,Liquidated 
2017-04-07T19:50:00Z,LLL,5.409224832,47,Market,Filled,254.233567104, 
2017-04-07T19:50:00Z,LLL,5.11031936,-47,Market,Filled,-240.18500992,Liquidated 
2017-04-20T19:50:00Z,LLL,5.168172032,47,Market,Filled,242.904085504, 
2017-04-21T19:50:00Z,LLL,4.888550784,-47,Market,Filled,-229.761886848,Liquidated 
2017-05-16T19:50:00Z,LLL,4.53179264,70,Market,Filled,317.2254848, 
2017-05-16T19:50:00Z,LLL,4.213602944,-70,Market,Filled,-294.95220608,Liquidated 
2017-05-17T19:50:00Z,LLL,4.465473734,62,Market,Filled,276.859371508, 
2017-05-19T19:50:00Z,LLL,4.16519242,-62,Market,Filled,-258.24193004,Liquidated 
2017-05-24T19:50:00Z,LLL,4.174878914,82,Market,Filled,342.340070948, 
2017-05-24T19:50:00Z,LLL,3.8745976,-82,Market,Filled,-317.7170032,Liquidated 
2017-05-26T19:50:00Z,LLL,3.92303007,78,Market,Filled,305.99634546, 
2017-05-30T19:50:00Z,LLL,3.82616513,-78,Market,Filled,-298.44088014,Liquidated 
2017-06-02T19:50:00Z,LLL,3.467764852,106,Market,Filled,367.583074312, 
2017-06-03T04:00:00Z,TGNA,12.654785358,-14,Market On Open,Filled,-177.166995012,Liquidated 
2017-06-05T19:50:00Z,LLL,2.973753658,-106,Market,Filled,-315.217887748,Liquidated 
2017-06-06T19:50:00Z,LLL,3.070618598,141,Market,Filled,432.957222318, 
2017-06-06T19:50:00Z,LLL,2.95438067,-141,Market,Filled,-416.56767447,Liquidated 
2017-06-07T19:50:00Z,LLL,3.070618598,139,Market,Filled,426.815985122, 
2017-06-07T19:50:00Z,LLL,2.886575212,-139,Market,Filled,-401.233954468,Liquidated 
2017-06-07T19:50:00Z,RIG,8.57,-17,Market,Filled,-145.69,Liquidated 
2017-06-08T19:50:00Z,LLL,2.85751573,159,Market,Filled,454.34500107, 
2017-06-08T19:50:00Z,RIG,8.42,17,Market,Filled,143.14, 
2017-06-09T19:50:00Z,LLL,2.702531826,-159,Market,Filled,-429.702560334,Liquidated 
2017-06-12T19:50:00Z,LLL,2.80908326,159,Market,Filled,446.64423834, 
2017-06-14T19:50:00Z,LLL,2.634726368,-159,Market,Filled,-418.921492512,Liquidated 
2017-06-16T19:50:00Z,LLL,2.537861428,197,Market,Filled,499.958701316, 
2017-06-17T04:00:00Z,YHOO,0,-37,Market On Open,Canceled,0,Open order cancelled on symbol changed event 
2017-06-20T19:50:00Z,RIG,8.17,-17,Market,Filled,-138.89,Liquidated 
2017-06-21T19:50:00Z,RIG,7.79,20,Market,Filled,155.8, 
2017-07-03T16:50:00Z,LLL,2.489428958,-197,Market,Filled,-490.417504726,Liquidated 
2017-07-05T19:50:00Z,LLL,3.070618598,133,Market,Filled,408.392273534, 
2017-07-06T19:50:00Z,AES,8.544593808,-18,Market,Filled,-153.802688544,Liquidated 
2017-07-06T19:50:00Z,LLL,2.741277802,-133,Market,Filled,-364.589947666,Liquidated 
2017-07-07T19:50:00Z,AES,8.616598812,16,Market,Filled,137.865580992, 
2017-07-13T19:50:00Z,LLL,3.031872622,156,Market,Filled,472.972129032, 
2017-07-13T19:50:00Z,LLL,2.76065079,-156,Market,Filled,-430.66152324,Liquidated 
2017-07-25T19:50:00Z,LLL,2.799396766,193,Market,Filled,540.283575838, 
2017-07-25T19:50:00Z,LLL,2.547547922,-193,Market,Filled,-491.676748946,Liquidated 
2017-07-28T04:00:00Z,RIG,8.65,-20,Market On Open,Filled,-173,Liquidated 
2017-07-31T19:50:00Z,LLL,2.56692091,207,Market,Filled,531.35262837, 
2017-07-31T19:50:00Z,LLL,2.47005597,-207,Market,Filled,-511.30158579,Liquidated 
2017-08-04T19:50:00Z,LLL,2.440996488,217,Market,Filled,529.696237896, 
2017-08-07T19:50:00Z,LLL,2.024477246,-217,Market,Filled,-439.311562382,Liquidated 
2017-08-10T19:50:00Z,LLL,1.927612306,352,Market,Filled,678.519531712, 
2017-08-10T19:50:00Z,LLL,1.88886633,-352,Market,Filled,-664.88094816,Liquidated 
2017-08-11T19:50:00Z,LLL,1.79200139,442,Market,Filled,792.06461438, 
2017-08-11T19:50:00Z,LLL,1.685449956,-442,Market,Filled,-744.968880552,Liquidated 
2017-08-14T19:50:00Z,LLL,1.98573127,346,Market,Filled,687.06301942, 
2017-08-14T19:50:00Z,LLL,1.79200139,-346,Market,Filled,-620.03248094,Liquidated 
2017-08-15T19:50:00Z,LLL,1.867460352,397,Market,Filled,741.381759744, 
2017-08-15T19:50:00Z,LLL,1.779923148,-397,Market,Filled,-706.629489756,Liquidated 
2017-08-18T19:50:00Z,LLL,1.75074408,438,Market,Filled,766.82590704, 
2017-08-18T19:50:00Z,LLL,1.682659588,-438,Market,Filled,-737.004899544,Liquidated 
2017-09-13T04:00:00Z,SPLS,10.25,-27,Market,Filled,-276.75,Liquidate from delisting 
2017-09-27T19:50:00Z,LLL,2.596937052,199,Market,Filled,516.790473348, 
2017-09-27T19:50:00Z,LLL,2.431589,-199,Market,Filled,-483.886211,Liquidated 
2017-10-09T19:50:00Z,NAVI,8.96522144,-16,Market,Filled,-143.44354304,Liquidated 
2017-10-10T19:50:00Z,NAVI,9.18640289,15,Market,Filled,137.79604335, 
2017-10-11T19:50:00Z,NAVI,8.6998037,-15,Market,Filled,-130.4970555,Liquidated 
2017-10-12T19:50:00Z,LLL,2.635842476,207,Market,Filled,545.619392532, 
2017-10-12T19:50:00Z,NAVI,8.6998037,16,Market,Filled,139.1968592, 
2017-10-12T19:50:00Z,LLL,2.48022078,-207,Market,Filled,-513.40570146,Liquidated 
2017-10-27T19:50:00Z,LLL,2.392683576,220,Market,Filled,526.39038672, 
2017-10-31T19:50:00Z,LLL,2.100892896,-220,Market,Filled,-462.19643712,Liquidated 
2017-11-02T19:50:00Z,LLL,2.275967304,266,Market,Filled,605.407302864, 
2017-11-02T19:50:00Z,LLL,2.110619252,-266,Market,Filled,-561.424721032,Liquidated 
2017-11-03T19:50:00Z,LLL,2.227335524,283,Market,Filled,630.335953292, 
2017-11-03T19:50:00Z,LLL,2.120345608,-283,Market,Filled,-600.057807064,Liquidated 
2017-11-06T20:50:00Z,LLL,2.38295722,284,Market,Filled,676.75985048, 
2017-11-06T20:50:00Z,LLL,2.003629336,-284,Market,Filled,-569.030731424,Liquidated 
2017-11-09T20:50:00Z,AES,8.407747804,-16,Market,Filled,-134.523964864,Liquidated 
2017-11-10T20:50:00Z,CTL,9.6676879,13,Market,Filled,125.6799427, 
2017-11-13T20:50:00Z,AES,8.865757412,16,Market,Filled,141.852118592, 
2017-11-14T05:00:00Z,AES,8.849399926,-16,Market On Open,Filled,-141.590398816,Liquidated 
2017-11-14T05:00:00Z,AIV,5.499776220191,-62,Market On Open,Filled,-340.98612565184,Liquidated 
2017-11-14T05:00:00Z,CTL,9.48057136,-13,Market On Open,Filled,-123.24742768,Liquidated 
2017-11-14T05:00:00Z,FCX,13.384611156,-92,Market On Open,Filled,-1231.384226352,Liquidated 
2017-11-14T05:00:00Z,HBAN,10.016157136,-27,Market On Open,Filled,-270.436242672,Liquidated 
2017-11-14T05:00:00Z,KEY,13.426282695,-17,Market On Open,Filled,-228.246805815,Liquidated 
2017-11-14T05:00:00Z,MRO,14.112243158,-22,Market On Open,Filled,-310.469349476,Liquidated 
2017-11-14T05:00:00Z,NAVI,8.854630715,-16,Market On Open,Filled,-141.67409144,Liquidated 
2017-11-14T05:00:00Z,NRG,24.398810442,-15,Market On Open,Filled,-365.98215663,Liquidated 
2017-11-14T05:00:00Z,RF,12.075051639,-26,Market On Open,Filled,-313.951342614,Liquidated 
2017-11-14T05:00:00Z,SYMC,14.68797242,-33,Market On Open,Filled,-484.70308986,Liquidated 
2017-11-21T20:50:00Z,AES,8.710361295,16,Market,Filled,139.36578072, 
2017-11-22T20:50:00Z,CTL,8.931696176,15,Market,Filled,133.97544264, 
2017-11-27T20:50:00Z,NAVI,8.825139855,16,Market,Filled,141.20223768, 
2017-11-28T20:50:00Z,AIV,5.3821871053624,43,Market,Filled,231.43404553058, 
2017-11-28T20:50:00Z,LLL,5.410564548,44,Market,Filled,238.064840112, 
2017-11-30T20:50:00Z,LLL,5.12734005,-44,Market,Filled,-225.6029622,Liquidated 
2017-12-04T20:50:00Z,LLL,4.54135833,62,Market,Filled,281.56421646, 
2017-12-05T20:50:00Z,AMD,9.93,12,Market,Filled,119.16, 
2017-12-05T20:50:00Z,LLL,4.092105678,-62,Market,Filled,-253.710552036,Liquidated 
2017-12-06T20:50:00Z,LLL,3.984675696,78,Market,Filled,310.804704288, 
2017-12-13T20:50:00Z,LLL,3.867479352,-78,Market,Filled,-301.663389456,Liquidated 
2017-12-18T20:50:00Z,LLL,3.974909334,85,Market,Filled,337.86729339, 
2017-12-18T20:50:00Z,LLL,3.818647542,-85,Market,Filled,-324.58504107,Liquidated 
2017-12-19T20:50:00Z,LLL,3.71121756,91,Market,Filled,337.72079796, 
2017-12-19T20:50:00Z,AIV,5.2710757109459,-43,Market,Filled,-226.65625557067,Liquidated 
